feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.473572107345547	0.242031160386532	952	367	0.0506812873670001	0.188380087987719
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.441085930147961	0.225431163715123	952	352	0.0506842500013148	0.188380087987719
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis.unclassified	BMI	BMI	-0.0171066857176746	0.00874983890597645	952	220	0.0508667850130916	0.188977416650954
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.404763003934921	0.20722942599155	952	722	0.0510886648888793	0.189720342168823
PWY.6737..starch.degradation.V.unclassified	age_category	senior	0.260140801281567	0.133277916728796	952	906	0.0512484015161682	0.190009512682553
PWY.3841..folate.transformations.II.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.246577657565606	0.126332320951752	952	203	0.0512542981092892	0.190009512682553
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.332117598011178	0.17012088941082	952	191	0.0512035291155618	0.190009512682553
PWY.6892..thiazole.biosynthesis.I..E..coli..g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.280698004962149	0.143812275361275	952	326	0.0512520952178554	0.190009512682553
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.396543899893991	0.20321433356169	952	713	0.0513090114150983	0.190049631674402
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72	study_condition	T2D	-0.289099071188739	0.148145047117033	952	274	0.051296909725599	0.190049631674402
NAGLIPASYN.PWY..lipid.IVA.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.335966624747273	0.172200611136942	952	699	0.0513494035418971	0.19011792846209
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.502255160252843	0.257481119652698	952	442	0.0513935321434526	0.190199995026624
PWY.6703..preQ0.biosynthesis.g__Parabacteroides.s__Parabacteroides_merdae	BMI	BMI	0.0122807337390189	0.0062966395900723	952	269	0.0514275635773254	0.190244639290747
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	BMI	BMI	0.00799342996271138	0.00409991578842384	952	920	0.0515118425445306	0.190475045446471
UNINTEGRATED.g__Coprococcus.s__Coprococcus_comes	BMI	BMI	0.0135406500563918	0.006946605609458	952	296	0.0515608521692265	0.190493592058661
PWY.5097..L.lysine.biosynthesis.VI.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.282813030140502	0.145077350561117	952	342	0.0515431861918529	0.190493592058661
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.301599178615272	0.154841212946973	952	210	0.0517344948020165	0.191053614066296
PWY.6609..adenine.and.adenosine.salvage.III.g__Barnesiella.s__Barnesiella_intestinihominis	BMI	BMI	-0.0163770510441039	0.00840899897062631	952	220	0.0517625591479154	0.191075772472697
PWY.5005..biotin.biosynthesis.II	gender	male	-0.369999137403708	0.189998851743243	952	631	0.0517849737633585	0.191077065526495
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..unclassified	gender	male	0.287172352381544	0.147528950253398	952	815	0.0518842197886539	0.19136173056633
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.479145943240186	0.246214479279365	952	490	0.0519441093913574	0.191501058888529
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	BMI	BMI	0.0189548030261925	0.00974316413880496	952	434	0.0520168924689443	0.191606247886456
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Ruminococcus.s__Ruminococcus_bicirculans	BMI	BMI	-0.0194887117027193	0.0100166642336297	952	222	0.0519949067404842	0.191606247886456
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.0210604010407036	0.0108272318071359	952	289	0.0520546946088153	0.191663969095383
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.33597230515521	0.172760065477895	952	235	0.0521027888793237	0.191759520482339
COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis.unclassified	BMI	BMI	-0.0115418292230182	0.00593606701446117	952	334	0.0521483101340667	0.1918455249622
COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I.unclassified	study_condition	T2D	0.301018336437563	0.154924921762407	952	350	0.052312827699397	0.192369039438122
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.336672052094473	0.173333284026525	952	235	0.0523922113183361	0.192415839701777
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.28232819126104	0.145343322923203	952	214	0.0523737568822475	0.192415839701777
PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.340306932572002	0.175186826787831	952	197	0.0523682367918825	0.192415839701777
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.347524383381446	0.179154356229623	952	645	0.0527001154353397	0.193382626978831
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.347524383381446	0.179154356229623	952	645	0.0527001154353397	0.193382626978831
PWY.6609..adenine.and.adenosine.salvage.III.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.382594764608162	0.197276914900986	952	332	0.05275187873395	0.193490584428635
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.415487778077653	0.214423642959892	952	732	0.0529573667063943	0.194074508210167
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Akkermansia.s__Akkermansia_muciniphila	age_category	senior	0.328103867973454	0.169373819675163	952	240	0.0530231277627316	0.194074508210167
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Akkermansia.s__Akkermansia_muciniphila	age_category	senior	0.328103867973454	0.169373819675163	952	240	0.0530231277627316	0.194074508210167
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	BMI	BMI	0.0181509600291493	0.00936965579467301	952	292	0.0530171806207518	0.194074508210167
PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.248638869336471	0.128324569680639	952	194	0.0529717557396884	0.194074508210167
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.380315479168371	0.196370601997495	952	419	0.0530763879720975	0.194187376357568
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	BMI	BMI	0.014677445334529	0.00758057804502575	952	369	0.0531416206818768	0.194343933743688
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.251497020071562	0.129947309876503	952	201	0.0532414906832072	0.194544856251719
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.251497020071562	0.129947309876503	952	201	0.0532414906832072	0.194544856251719
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.36632328517957	0.189341725596681	952	648	0.0533221691333564	0.194757479837565
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_dorei	gender	male	-0.440468645039574	0.227703163439891	952	385	0.0533617595623296	0.194761611405793
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0201550324513736	0.0104195620504418	952	289	0.0533682798921416	0.194761611405793
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47	gender	male	-0.257155783383542	0.132963396407767	952	201	0.0534065645836073	0.194819228851744
PWY.5686..UMP.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.378040193741915	0.195608852790721	952	682	0.0535792964821164	0.195052596973802
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0207270034490952	0.0107342422651861	952	687	0.0537907009141539	0.195052596973802
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.020611996203105	0.0106754709731296	952	694	0.0538083896270685	0.195052596973802
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.38496460031419	0.199165079257022	952	698	0.0535473664580031	0.195052596973802
PWY.6123..inosine.5..phosphate.biosynthesis.I	gender	male	-0.0779415280789525	0.0403357546258767	952	946	0.0536181687863642	0.195052596973802
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0211941973079222	0.0109705801630665	952	732	0.0536683920212713	0.195052596973802
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.360967825899488	0.186951734133963	952	646	0.0538050925270131	0.195052596973802
TRPSYN.PWY..L.tryptophan.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0209238123853942	0.0108273107245145	952	598	0.0535953695582401	0.195052596973802
VALSYN.PWY..L.valine.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans	study_condition	T2D	0.294222051798611	0.152216977897187	952	456	0.0535448828540543	0.195052596973802
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_fragilis	BMI	BMI	0.0159469184790268	0.00825736270099859	952	266	0.0537520027837762	0.195052596973802
HEMESYN2.PWY..heme.biosynthesis.II..anaerobic..unclassified	study_condition	T2D	0.247935107690017	0.128273630973508	952	316	0.0535511904289036	0.195052596973802
PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_fragilis_CAG_47	gender	male	-0.25015281708186	0.129533066752268	952	206	0.0537578723269736	0.195052596973802
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.283271371440004	0.146617218687613	952	301	0.0536517137523586	0.195052596973802
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	BMI	BMI	0.0212746443875274	0.0110155411160411	952	196	0.0537404104876865	0.195052596973802
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	BMI	BMI	0.0212746443875274	0.0110155411160411	952	196	0.0537404104876865	0.195052596973802
PWY.5103..L.isoleucine.biosynthesis.III.g__Roseburia.s__Roseburia_intestinalis_CAG_13	BMI	BMI	0.0173989618968158	0.00901317796930727	952	316	0.0538566646092642	0.195145906073736
PWY.6572..chondroitin.sulfate.degradation.I..bacterial..g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.26363797015319	0.136594870593612	952	228	0.0538962558375616	0.195207685300411
PWY.3841..folate.transformations.II.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.329600603621879	0.17091278629483	952	204	0.054095037953015	0.195845747773039
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	age_category	senior	0.476654723734792	0.247564061260966	952	665	0.0544811177021184	0.197078729866477
PWY.6892..thiazole.biosynthesis.I..E..coli..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.357458353963389	0.185650734408512	952	651	0.0544741932137152	0.197078729866477
PWY.5686..UMP.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.263380490657292	0.136850829411801	952	225	0.0545811490299679	0.197358142212744
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.406444856665729	0.21122464564449	952	694	0.0546251245814489	0.197434715724269
UNINTEGRATED.g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	gender	male	-0.32965973740749	0.171404695351891	952	187	0.0547440812811254	0.197733263747924
PWY.3841..folate.transformations.II.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.354238008012398	0.184208513312837	952	420	0.0547762239874445	0.197733263747924
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.218599701632717	0.113664161967077	952	196	0.0547536465974534	0.197733263747924
TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis	gender	male	-0.26053336261418	0.135517422291991	952	812	0.0548415348318653	0.197886538184981
PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0227139625360872	0.0118167087763423	952	494	0.0548815756618471	0.197948540288045
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	gender	male	-0.0836542007464779	0.043533231241498	952	939	0.0549538114010315	0.198044114329144
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.unclassified	age_category	senior	0.28677369565322	0.149232980387224	952	821	0.0549495432541211	0.198044114329144
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans	study_condition	T2D	0.337285789664183	0.175573832517761	952	333	0.0550255875390305	0.198220294545759
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	gender	male	-0.215135543642566	0.112029701947082	952	884	0.0551145620807264	0.198428333719031
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis	study_condition	T2D	0.296449260077096	0.154382300450919	952	865	0.0551291652341789	0.198428333719031
FERMENTATION.PWY..mixed.acid.fermentation.unclassified	gender	male	0.244772683420895	0.127512085295846	952	334	0.0552081669561431	0.198630131217366
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..unclassified	age_category	senior	0.319065819616779	0.166315416882598	952	763	0.0553558985297083	0.198913726666919
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0217676354991497	0.0113463186359055	952	641	0.0553511310145801	0.198913726666919
PWY.5659..GDP.mannose.biosynthesis.unclassified	gender	male	0.238751439117725	0.124442229877944	952	601	0.05533884130346	0.198913726666919
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.345938009333248	0.180473145443347	952	415	0.0555590371912467	0.199560871869016
HISDEG.PWY..L.histidine.degradation.I.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.490081734269451	0.25574724721074	952	431	0.0556310395194127	0.199736651010827
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.41096791830227	0.214504008698184	952	216	0.0556788533071151	0.199825474363704
COA.PWY..coenzyme.A.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.422794836578528	0.220754479115296	952	436	0.0557645777150454	0.200050224942955
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0237295873860682	0.0123923899349103	952	486	0.0558124573794855	0.200139081120639
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.371759460098708	0.194272081030008	952	810	0.0559722544601115	0.200594910196921
HISTSYN.PWY..L.histidine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.381319000029819	0.199278751800673	952	198	0.0559859004556533	0.200594910196921
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Barnesiella.s__Barnesiella_intestinihominis	gender	male	-0.338692222162311	0.17702914851512	952	199	0.0560237188496862	0.200647396707313
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	study_condition	T2D	0.404342608382353	0.211572665824581	952	688	0.0562896934995406	0.201350163447345
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.329113858749621	0.172207920745908	952	423	0.0562879400658426	0.201350163447345
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.337048628730928	0.176330282017006	952	205	0.0562468410422839	0.201350163447345
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria..unclassified	age_category	senior	0.302183986276026	0.158167031381152	952	465	0.0563658496240969	0.201539330200115
PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.312021508965722	0.163416017711266	952	355	0.0565164402856172	0.201994375927959
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.411195220509675	0.21552871664778	952	697	0.0567135667031288	0.202615300185271
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.273392665956575	0.143378110786693	952	260	0.0568495308693095	0.203017293743596
PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0214748548202082	0.0112653868592266	952	482	0.0569178292820653	0.203177412029137
PWY.7254..TCA.cycle.VII..acetate.producers.	gender	male	0.260276948388306	0.136563595721259	952	360	0.0569653524176814	0.203263268206477
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	age_category	senior	-0.324007133806034	0.170111571784534	952	276	0.057125175322171	0.203749595671335
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.24526037025595	0.128824779608683	952	220	0.0572353306363602	0.203974470498304
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.346217821657838	0.181843812665893	952	440	0.0572222251067381	0.203974470498304
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	age_category	senior	0.383317248898035	0.201362716053817	952	350	0.0572631660122104	0.203989723433049
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0222188521560791	0.0116738349291947	952	481	0.057303919598525	0.204050963701985
PWY.5659..GDP.mannose.biosynthesis.unclassified	age_category	senior	0.282469801440651	0.148476777728623	952	601	0.0574153346924916	0.204363665613225
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	study_condition	T2D	0.114803619677584	0.0603592324338811	952	929	0.057473572068783	0.204486908017938
PWY.5097..L.lysine.biosynthesis.VI.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.236729220698938	0.124536133271539	952	185	0.057620088566992	0.204839887926991
P161.PWY..acetylene.degradation	BMI	BMI	0.0173459441505799	0.00912503830075945	952	357	0.0576162093819576	0.204839887926991
COA.PWY..coenzyme.A.biosynthesis.I.g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.2924445432579	0.153893459229569	952	206	0.0576965568805269	0.205027567741224
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	BMI	BMI	0.00248292334522152	0.00130742878700081	952	946	0.0578564851350244	0.205511550971826
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.394068808122009	0.20757361229006	952	497	0.0579401816368932	0.205724466164615
PWY.6609..adenine.and.adenosine.salvage.III.g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.281870277618283	0.148493331972998	952	324	0.0579733610936344	0.205757912733965
PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.326031424970604	0.171849693079053	952	715	0.0581069343749948	0.206147501715467
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.508088292336197	0.267858065926771	952	616	0.0581509411703868	0.206219144363452
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.296164246479115	0.156153535325182	952	268	0.0581819207870168	0.206244549330972
UNINTEGRATED.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0191050941502271	0.0100749136701132	952	785	0.0582240644540441	0.206288130186548
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.	study_condition	T2D	0.108416965993912	0.0571768457047	952	941	0.0582418566173337	0.206288130186548
PWY.1042..glycolysis.IV..plant.cytosol..g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0143644936833274	0.00757828511200719	952	316	0.0583330146978751	0.206442136200898
PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.418987884509916	0.221041343030206	952	464	0.0583280566202646	0.206442136200898
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	age_category	senior	0.127799314048792	0.0674670783115957	952	944	0.0584967057027631	0.206936875566147
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.444133426025405	0.234533697634766	952	482	0.0585711330355807	0.206946557359498
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation	age_category	senior	0.35670392578442	0.188362073731755	952	553	0.0585675284707402	0.206946557359498
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_stercoris	BMI	BMI	0.0175904456930977	0.00928749404670778	952	214	0.0585305038933751	0.206946557359498
UNINTEGRATED.unclassified	age_category	senior	0.13340540151797	0.0704730326787998	952	950	0.0586626469540333	0.20718536811661
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.283362151110149	0.149789491438378	952	316	0.0588310747570123	0.207695518710039
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.unclassified	BMI	BMI	-0.0119185539352943	0.00630216026531594	952	904	0.0589045703925599	0.207870244335602
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.392732361155723	0.207757080692426	952	442	0.0590170784400375	0.208182443702943
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.284514084923525	0.150566485460666	952	275	0.0591134632791245	0.208437537458151
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0203999909112614	0.0107991313690908	952	689	0.0591918006368247	0.208459127090241
PWY.3841..folate.transformations.II.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.233839834806624	0.123775188896245	952	203	0.0591662770664723	0.208459127090241
PWY.5686..UMP.biosynthesis.g__Dialister.s__Dialister_invisus_CAG_218	BMI	BMI	0.0127879578881835	0.00676908965611219	952	198	0.0591744247914669	0.208459127090241
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Dialister.s__Dialister_invisus	study_condition	T2D	-0.301565141534057	0.159684601611045	952	211	0.0592636256041398	0.208627234850346
PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III	BMI	BMI	0.0145697052455655	0.00771718625040268	952	320	0.0593374114315829	0.208802106053437
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.275695256487978	0.146179534853699	952	271	0.0596001710651763	0.209556427699727
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Eubacterium.s__Eubacterium_eligens	gender	male	-0.334400444233649	0.177303971896065	952	313	0.0595968532719225	0.209556427699727
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.415953137238446	0.220689710717451	952	637	0.0597645912942265	0.210041841867236
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	gender	male	0.2959987937682	0.157059913425719	952	464	0.059786736743965	0.210041841867236
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.unclassified	study_condition	T2D	0.333807927548476	0.1771891093715	952	667	0.0598836170653156	0.2102968871799
PWY.5097..L.lysine.biosynthesis.VI.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.364784191621856	0.193677748995609	952	343	0.0599443540074095	0.210424850305702
NAGLIPASYN.PWY..lipid.IVA.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.347645321647654	0.184678234026419	952	703	0.0600829638213471	0.210825958951728
PWY.6737..starch.degradation.V.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.356170214876053	0.189258766619446	952	738	0.0601530952209784	0.21098655512907
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..g__Bacteroides.s__Bacteroides_dorei	gender	male	-0.364543313236361	0.193774573823729	952	406	0.0602410592659913	0.211209543823273
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.unclassified	gender	male	0.326461539331796	0.173602569141359	952	667	0.0603451670307295	0.211488930184588
PWY.6936..seleno.amino.acid.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	study_condition	T2D	0.409042250548626	0.217637522523515	952	695	0.0604878007092417	0.211707247731261
PWY.5686..UMP.biosynthesis.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.317888267640098	0.169165175806575	952	422	0.0605296934621942	0.211707247731261
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.373660583030151	0.198826669561773	952	338	0.0605065671543871	0.211707247731261
