"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis",0.0734679317716037,0.0233962171872621,0.0414771816860384
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7663..gondoate.biosynthesis..anaerobic..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.118112937627191,0.000259883018993389,0.0007053967658392
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis",0.0818621498826772,0.0115127068376874,0.0219129877039071
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.112578505659621,0.00050130510172245,0.00128997037967586
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",0.112578505659621,0.00050130510172245,0.00128997037967586
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.110689612422478,0.000623217362258705,0.00157258600716187
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","VALSYN.PWY..L.valine.biosynthesis.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0.0950453147175268,0.00333150271975606,0.00724210344269569
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6700..queuosine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0835795838617382,0.00988194494908321,0.0191715203276454
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.3841..folate.transformations.II.unclassified",-0.109745430921243,0.00069399251573821,0.00173507651334604
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","TRNA.CHARGING.PWY..tRNA.charging.unclassified",-0.0889178124236757,0.00604465033253828,0.0123961253471221
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.140351485888391,1.38443544361287e-05,4.669714590535e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ARO.PWY..chorismate.biosynthesis.I.unclassified",-0.111992991969839,0.000536489032919479,0.00137044254434681
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.120768729831748,0.000187684324966143,0.000524106679725378
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus",0.11161529603109,0.000560389687345134,0.0014264962968868
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.122845916260543,0.000144830603670462,0.000413462501551864
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6609..adenine.and.adenosine.salvage.III.unclassified",-0.112423395876672,0.000510410513472788,0.00131062429058451
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0930432504304581,0.0040625213799136,0.00865464773335739
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HISTSYN.PWY..L.histidine.biosynthesis.unclassified",-0.0905517305828944,0.0051738885702489,0.0107851989061326
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0847824962408687,0.0088654921947697,0.0174202667185268
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0803149560483714,0.0131815165073912,0.0248043387670325
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0742740030147811,0.0219147420407274,0.0391440559478574
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus",0.099916129792963,0.00202501881182171,0.00462321360358394
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_fragilis",0.089190211153475,0.00589089463036445,0.0121248112265586
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUCONEO.PWY..gluconeogenesis.I.unclassified",-0.0889388337351813,0.00603265756496062,0.012375709692766
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..unclassified",-0.100047437019912,0.00199742456765227,0.00456421783887534
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5686..UMP.biosynthesis.g__Dialister.s__Dialister_invisus",0.947491077951616,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..unclassified",-0.0958899021285041,0.00306070554470722,0.00672322624258963
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..unclassified",-0.0884188475811595,0.00633568060822869,0.012943428227664
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis",0.0731635726869227,0.0239777590822664,0.0424091194173924
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.10228019642747,0.00157797184584951,0.00368429331153562
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Dialister.s__Dialister_invisus",0.9793117322708,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.unclassified",-0.104730635900579,0.00121188224495004,0.00289292629179021
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6",0.0738853457591633,0.0226185599297405,0.0402788096637804
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Dialister.s__Dialister_invisus",0.981549349004486,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Dialister.s__Dialister_invisus",0.981549349004486,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis",0.0771492200263341,0.0172740506896855,0.0316300349328469
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.g__Dialister.s__Dialister_invisus",0.932355113077113,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0964721720627025,0.00288585468135996,0.00637912873335676
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.117033467744221,0.000296078898322716,0.000796053357877853
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.120220952369942,0.000200825403866518,0.000557981043588263
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..unclassified",-0.111949863732778,0.000539169426954751,0.00137593923368943
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0905017804912285,0.00519873521895863,0.0108277599255258
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus",0.108355056479854,0.000811880618779414,0.00200098427631269
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0731819025315241,0.0239423851850891,0.0423588892569675
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.unclassified",-0.113792863574111,0.000435072913630161,0.00113120199190285
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5097..L.lysine.biosynthesis.VI.g__Dialister.s__Dialister_invisus",0.946060782297849,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_uniformis",0.0774945056158966,0.016779239921175,0.0308169066226922
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0.094549218606871,0.0035005459011166,0.00757163424314407
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Barnesiella.s__Barnesiella_intestinihominis",0.115653809941578,0.000349215825857475,0.000927424801479238
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Dialister.s__Dialister_invisus",0.95234659927883,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Dialister.s__Dialister_invisus_CAG_218",0.970596298396427,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Dialister.s__Dialister_invisus_CAG_218",0.970596298396427,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6891..thiazole.biosynthesis.II..Bacillus..unclassified",-0.110904644674102,0.000608065133010853,0.00153669275847306
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.unclassified",-0.118636346651842,0.000243864426319619,0.000665985268580604
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast..g__Bacteroides.s__Bacteroides_uniformis",0.076033882486078,0.0189607307572905,0.0343559541695098
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV",0.428608340475334,8.05863380072928e-44,1.70343812625392e-42
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0716031668886725,0.0271598094316464,0.0473523000338752
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_uniformis",0.0781695137216677,0.0158476921724775,0.0292593777560759
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0721198147229952,0.0260681368164064,0.0456455430455258
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..unclassified",-0.0939975075166674,0.00369766356542337,0.00794611721023462
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_fragilis",0.12528113550187,0.000106324275632721,0.000309775284026831
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Dialister.s__Dialister_invisus_CAG_218",0.920268752574314,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.0797137564021362,0.0138854836901431,0.0260028158600305
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.",0.143827678096193,8.38608093185205e-06,2.92021894875404e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0708687835390829,0.0287792278631962,0.0498845425128708
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Dialister.s__Dialister_invisus",0.945004014572784,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_ovatus",0.106129497724604,0.00103977879246902,0.00251537564758073
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6609..adenine.and.adenosine.salvage.III.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0765351695937327,0.0181856387808878,0.0331062567915433
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus",0.0745187338496546,0.0214813885023744,0.0384529305336245
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2942..L.lysine.biosynthesis.III.g__Dialister.s__Dialister_invisus",0.943898123165272,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5097..L.lysine.biosynthesis.VI.g__Dialister.s__Dialister_invisus_CAG_218",0.94283434353908,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..g__Dialister.s__Dialister_invisus_CAG_218",0.922225266111195,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.119885231176926,0.000209300778587228,0.000579753950733077
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY..coenzyme.A.biosynthesis.I.unclassified",-0.104706141586128,0.00121511731946018,0.00289988902133385
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0769278373103844,0.0175979841760542,0.0321544670818133
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..unclassified",-0.113397378445036,0.000455690195819248,0.00118078520034978
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6609..adenine.and.adenosine.salvage.III.g__Barnesiella.s__Barnesiella_intestinihominis",0.107834857026701,0.000860568257962053,0.00211155591547624
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.unclassified",-0.10147001395465,0.00171978875883437,0.00397819867649118
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0724593761955425,0.025371452463192,0.0445970707439535
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5097..L.lysine.biosynthesis.VI.g__Barnesiella.s__Barnesiella_intestinihominis",0.134503354775017,3.13387236907011e-05,0.000100056576899994
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0820974187996606,0.011276062123528,0.0215165072733066
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","TRNA.CHARGING.PWY..tRNA.charging.g__Bacteroides.s__Bacteroides_ovatus",0.121093407486602,0.000180280860101437,0.000504980407672297
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2942..L.lysine.biosynthesis.III.g__Dialister.s__Dialister_invisus_CAG_218",0.940158362380551,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus",0.938433300408044,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","TRNA.CHARGING.PWY..tRNA.charging.g__Gemmiger.s__Gemmiger_formicilis",0.0891298623681814,0.00592465178856333,0.012181570778539
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus",0.956872784799943,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus",0.958622963768329,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I.unclassified",-0.0763421901422922,0.0184806823641564,0.0335863268858263
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Dialister.s__Dialister_invisus_CAG_218",0.917318747241536,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..unclassified",-0.0776416021343809,0.016572245784885,0.030476674449575
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0798622246489327,0.013708622792488,0.0256980263273584
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY..coenzyme.A.biosynthesis.I.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",0.0724899786596711,0.0253094624644973,0.0445138721588422
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.3841..folate.transformations.II.g__Dialister.s__Dialister_invisus",0.953762459487267,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.unclassified",-0.0760227456073252,0.0189782732289432,0.0343843210206397
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0719027860245306,0.0265220159010092,0.0463556500462626
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Dialister.s__Dialister_invisus",0.955180667303181,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.unclassified",-0.125416243361752,0.000104499416028982,0.000304848520567416
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0796858299128336,0.0139189745971177,0.0260601763393015
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus",0.0904748622971506,0.00521216971068655,0.0108538222055337
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Dialister.s__Dialister_invisus",0.962169926615886,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7316..dTDP.N.acetylviosamine.biosynthesis",0.0908840551613408,0.00501129013707825,0.0104762181720632
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0808695850257933,0.0125602168581847,0.0237578855364874
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0751417612420621,0.0204116383494903,0.0366930211489801
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2941..L.lysine.biosynthesis.II",0.133404768606146,3.64029591297877e-05,0.000114777352189628
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0926171707748895,0.00423572765109948,0.00899524400124518
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6608..guanosine.nucleotides.degradation.III.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.114725121743743,0.000389863168845774,0.00102580459199117
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.115476379606202,0.0003566620644382,0.00094499628851657
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Dialister.s__Dialister_invisus_CAG_218",0.972889640090663,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.unclassified",-0.115899030926692,0.000339163369214272,0.000902306285655316
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.unclassified",-0.0992867879436779,0.00216218751835719,0.00491053455963932
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Dialister.s__Dialister_invisus_CAG_218",0.966253438527976,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Dialister.s__Dialister_invisus",0.964975508728094,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6151..S.adenosyl.L.methionine.cycle.I.unclassified",-0.123586615976915,0.000131914213580779,0.000378819367321573
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",0.0709887263065157,0.0285091977007921,0.0494682498148874
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5097..L.lysine.biosynthesis.VI.unclassified",-0.115721952840277,0.000346394847576319,0.000920201270985292
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY..coenzyme.A.biosynthesis.I.g__Dialister.s__Dialister_invisus_CAG_218",0.953933486948879,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Dialister.s__Dialister_invisus_CAG_218",0.959162182231797,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus_CAG_218",0.945983722208099,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2942..L.lysine.biosynthesis.III.unclassified",-0.110394662610519,0.000644571942570163,0.00162085914512434
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Dialister.s__Dialister_invisus",0.977155567620488,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli..unclassified",-0.101590219314505,0.00169803340714943,0.00393636981064501
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Dialister.s__Dialister_invisus_CAG_218",0.939472729162148,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Dialister.s__Dialister_invisus_CAG_218",0.936244780458894,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Dialister.s__Dialister_invisus_CAG_218",0.926787483873512,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Dialister.s__Dialister_invisus_CAG_218",0.948015657047562,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Barnesiella.s__Barnesiella_intestinihominis",0.125119941891818,0.000108540744022071,0.000315526626806982
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.g__Dialister.s__Dialister_invisus_CAG_218",0.930706830574666,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.unclassified",-0.129492711893023,6.1477789418733e-05,0.000186418172907095
