"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6737..starch.degradation.V.unclassified",0.0896968501215829,0.00561425266145207,0.0116049118257877
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5667..CDP.diacylglycerol.biosynthesis.I.unclassified",0.106572179710253,0.000990209168296001,0.00240503882371653
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.unclassified",0.106564797881248,0.000991017529142917,0.00240668138058285
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ANAEROFRUCAT.PWY..homolactic.fermentation.unclassified",0.0378923250241489,0.242793827481436,0.323293359437244
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I.unclassified",0.0382368900182464,0.238533175226103,0.318341242642264
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",0.219142557251563,8.14870142052291e-12,5.25770143708739e-11
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Barnesiella.s__Barnesiella_intestinihominis",0.759585490245152,1.14367044023604e-179,4.27024981384033e-178
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Akkermansia.s__Akkermansia_muciniphila",0.139326959102247,1.60128132291081e-05,5.35160436257482e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Barnesiella.s__Barnesiella_intestinihominis",0.820483034745977,6.12966577967052e-233,3.47939689007403e-231
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","VALSYN.PWY..L.valine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.820483034745977,6.12966577967052e-233,3.47939689007403e-231
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation.g__Roseburia.s__Roseburia_inulinivorans",0.00247226072185731,0.939275687730298,0.953934691830654
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Akkermansia.s__Akkermansia_muciniphila",0.108221992341351,0.000824085703786853,0.00202886982957712
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6892..thiazole.biosynthesis.I..E..coli.",0.0908177997283789,0.00504333431077885,0.0105383709262272
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Dialister.s__Dialister_invisus",0.0721441775655109,0.0260176069976988,0.045565822482225
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Dialister.s__Dialister_invisus",0.0721441775655109,0.0260176069976988,0.045565822482225
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..unclassified",0.115529785480608,0.000354405322767422,0.000939700143501919
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus_CAG_218",0.068386906710271,0.0348806112309161,0.0593370943178529
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5104..L.isoleucine.biosynthesis.IV",-0.0162412109349703,0.616730775656804,0.693926853355726
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic..unclassified",0.0645168959597534,0.0465805087985598,0.0769068005453568
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.3841..folate.transformations.II.g__Akkermansia.s__Akkermansia_muciniphila",0.12048605852801,0.000194361343117799,0.000541259060514964
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Akkermansia.s__Akkermansia_muciniphila",0.108553867362846,0.000793956736290084,0.00196131855910271
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5484..glycolysis.II..from.fructose.6.phosphate.",0.0756646485495065,0.0195499403522862,0.0352937147685532
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6703..preQ0.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila",0.130699570885694,5.2382755861349e-05,0.000160603431692687
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5097..L.lysine.biosynthesis.VI.g__Akkermansia.s__Akkermansia_muciniphila",0.114171196242043,0.000416166506569584,0.00108699424376129
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Akkermansia.s__Akkermansia_muciniphila",0.124977589005514,0.000110534268492091,0.00032101448935199
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii",0.186882050581782,6.25347733002427e-09,3.25184390497637e-08
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.unclassified",-0.0390201929140352,0.229044142825305,0.307501718716466
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.",0.0330844786984332,0.307850378890569,0.394357547368185
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.1261..anhydromuropeptides.recycling",0.219876841002271,6.91554080652539e-12,4.482677660466e-11
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Eubacterium.s__Eubacterium_eligens",0.0697874160713389,0.0313145837242174,0.0538489080821975
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5686..UMP.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.731624818746402,2.92720287147115e-160,9.82257155084269e-159
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.unclassified",0.104617490245222,0.00122689259094798,0.00292607459419675
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I",0.0180065420007696,0.578964530670371,0.659084887751145
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis",0.187423611337735,5.64412315640803e-09,2.94843945048483e-08
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.",0.0286421182049414,0.377366933890347,0.466834333791568
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I",0.100612154968371,0.00188263280042089,0.00432414625696068
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6936..seleno.amino.acid.biosynthesis",0.0133491946352076,0.680808668949007,0.749419510663279
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.",0.0265419944002618,0.41335258301809,0.502247093569793
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","RHAMCAT.PWY..L.rhamnose.degradation.I",-0.0356758198853355,0.271478828455313,0.354952334477917
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.",-0.163027270541202,4.25040799843816e-07,1.77507871050978e-06
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.",0.0110075472675916,0.73446178304442,0.794079875918375
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY0.1296..purine.ribonucleosides.degradation",0.0594355390271217,0.0667929053127605,0.106087301926762
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.",0.0675497480589703,0.0371732897137838,0.0628092091872083
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I",0.0893186783403406,0.00581961001124607,0.011995374888565
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.",-0.0576985030457391,0.0751738959078797,0.1177666200101
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.",-0.0576985030457391,0.0751738959078797,0.1177666200101
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II",-0.00643978087592875,0.84270300848761,0.879785224182247
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I",-0.0216090272389514,0.50545107647323,0.591700871469241
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis",-0.217887849072627,1.07714132323403e-11,6.90105205718963e-11
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I",-0.144593907887688,7.49693820994572e-06,2.63201755536457e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.",0.0535637233915729,0.0985964902358824,0.149585899133057
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.",-0.0395944311638404,0.222260294283979,0.299763495347771
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6609..adenine.and.adenosine.salvage.III",-0.0311689304994909,0.33671732109473,0.424795839345501
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.",0.0568640249908194,0.079494810086695,0.123600557606423
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.",-0.142229687123692,1.05748450380809e-05,3.62665634178191e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",0.124475261004809,0.000117847943147439,0.000340410173127694
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6151..S.adenosyl.L.methionine.cycle.I",-0.197471084329659,7.97231275692538e-10,4.498715105108e-09
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","ANAEROFRUCAT.PWY..homolactic.fermentation",0.160333298505153,6.60241719888126e-07,2.6871262850305e-06
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","TRNA.CHARGING.PWY..tRNA.charging",-0.01032682201639,0.750318999126943,0.807343951995514
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage",-0.00425831298835299,0.895604375114298,0.921289861624661
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis",-0.12999830109712,5.74994453184523e-05,0.000175170940168453
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.5686..UMP.biosynthesis",-0.135031602882104,2.91487889197556e-05,9.36039899582913e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.1042..glycolysis.IV..plant.cytosol.",-0.137613904808474,2.03773382720065e-05,6.71784839251367e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.3841..folate.transformations.II",0.0311535219497334,0.336956356330212,0.425009121465651
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis",-0.138873019730281,1.7073655966876e-05,5.68736901960598e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III",0.104537577315242,0.00123759725140245,0.00294928845380644
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6700..queuosine.biosynthesis",-0.156510800226221,1.21821036807629e-06,4.78693360291527e-06
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.",-0.133826818125062,3.43719028838173e-05,0.000108882204875875
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.",-0.137801183867572,1.98501281331178e-05,6.5570918185921e-05
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.",0.0401412384242051,0.215935183056492,0.292618992300486
"UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis","PWY.7199..pyrimidine.deoxyribonucleosides.salvage",-0.0231825551079319,0.474953698379765,0.562943559368874
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","VALSYN.PWY..L.valine.biosynthesis.g__Escherichia.s__Escherichia_coli",-0.0491977764202017,0.129292709579554,0.189849501269163
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Escherichia.s__Escherichia_coli",-0.0473253034077528,0.144538248819194,0.208571428821932
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Escherichia.s__Escherichia_coli",-0.044035023685494,0.174605885536572,0.244692650389315
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Escherichia.s__Escherichia_coli",-0.0431595815890701,0.183341197524349,0.25487601740224
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYOXYLATE.BYPASS..glyoxylate.cycle",-0.0523455439932156,0.106510042588531,0.160337036186849
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FAO.PWY..fatty.acid..beta..oxidation.I",-0.0318450079840557,0.326336505277966,0.414108267746504
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5675..nitrate.reduction.V..assimilatory.",-0.0316693803699931,0.329012999113416,0.416778772027639
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.4702..phytate.degradation.I",-0.0283206554932444,0.382746684395409,0.472271100180724
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.",-0.0285288767662208,0.37925672251803,0.46882203127551
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5913..TCA.cycle.VI..obligate.autotrophs.",-0.0312166172306585,0.335978239525348,0.423970853529598
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.0281102344895308,0.386293407163197,0.475809651316204
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type",-0.025894521487702,0.424843468278167,0.51394720724316
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY66.389..phytol.degradation",-0.105337419131226,0.00113423375196991,0.00272147395241555
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6803..phosphatidylcholine.acyl.editing",-0.0515301568321468,0.11208209519145,0.167548433545279
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA",-0.0517066293315327,0.110857084868461,0.165880507792415
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.",-0.0233496158399768,0.471776094809487,0.559869234305305
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5723..Rubisco.shunt",-0.0495390440183155,0.12665362439969,0.186470239995697
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5173..superpathway.of.acetyl.CoA.biosynthesis",-0.0573170579928605,0.0771246496955899,0.120398238699738
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","P161.PWY..acetylene.degradation",-0.0412615909968688,0.203382100809553,0.278465979775388
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",-0.0456587865002041,0.159231125904103,0.226508731758815
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","KETOGLUCONMET.PWY..ketogluconate.metabolism",-0.0349974719992235,0.280703128598452,0.364646821224567
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUCARDEG.PWY..D.glucarate.degradation.I",-0.0207267854742404,0.522990164209618,0.608479904352432
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis",-0.0116412705264533,0.719800225973023,0.782283708993228
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5913..TCA.cycle.VI..obligate.autotrophs..unclassified",-0.0505824940606446,0.11884370029124,0.176382753360486
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7663..gondoate.biosynthesis..anaerobic..g__Escherichia.s__Escherichia_coli",-0.0468397993288559,0.148707370679259,0.213555879661631
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",-0.024929754164224,0.442306685610062,0.531579059329922
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.",-0.0428180789372975,0.186835028958616,0.259139914946711
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type",-0.00315533864795975,0.92254476007209,0.94208866632705
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FERMENTATION.PWY..mixed.acid.fermentation",-0.0469484804302138,0.147766230105643,0.212421970710448
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate",-0.0480437674173519,0.138533534019161,0.201261323821012
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.",-0.00954191110484419,0.768734398097094,0.822109958195043
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants.",0.00853845721236803,0.792466971817017,0.840632281159566
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I",0.00853845721236803,0.792466971817017,0.840632281159566
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GALACTARDEG.PWY..D.galactarate.degradation.I",-0.00433301482863145,0.893783751587248,0.919728567101781
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",-0.00433301482863145,0.893783751587248,0.919728567101781
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUDEG.I.PWY..GABA.shunt",-0.0630397429004943,0.0518426148814099,0.0846285867903754
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.0149844191229389,0.644256870057582,0.718729224840458
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.",-0.0166220542144468,0.60849235799355,0.686352560047077
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III",-0.0527131611865092,0.104070671121228,0.156898204410052
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5863..superpathway.of.phylloquinol.biosynthesis",0.01539233044929,0.635266915860211,0.710527191325818
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6803..phosphatidylcholine.acyl.editing.g__Escherichia.s__Escherichia_coli",-0.0309819868089171,0.339624761483158,0.427841729741746
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5747..2.methylcitrate.cycle.II",-0.0498561339880961,0.12423921450648,0.183331733017318
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis",0.00968020290209189,0.765480024248678,0.819832570495219
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5897..superpathway.of.menaquinol.11.biosynthesis",0.00722309294198998,0.823866295114,0.864922872040115
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5898..superpathway.of.menaquinol.12.biosynthesis",0.00722309294198998,0.823866295114,0.864922872040115
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5899..superpathway.of.menaquinol.13.biosynthesis",0.00722309294198998,0.823866295114,0.864922872040115
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","P441.PWY..superpathway.of.N.acetylneuraminate.degradation",-0.0239015213585479,0.46136213559759,0.550126266129421
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5656..mannosylglycerate.biosynthesis.I",-0.04933378691466,0.128235849603868,0.188540742002105
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6629..superpathway.of.L.tryptophan.biosynthesis",-0.0609089646219114,0.0603003897777072,0.0968302989459419
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5173..superpathway.of.acetyl.CoA.biosynthesis.unclassified",-0.0550052460054172,0.0898454161292658,0.137823987817086
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I",0.0086434215533271,0.789975043139288,0.838672450098524
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis",-0.0665406809643125,0.0401058414578757,0.067190928393155
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation.unclassified",-0.0367480537012934,0.257325278281678,0.339270904165734
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation",0.0650412916160559,0.0448237785540471,0.0743025899775557
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",-0.0243867243717813,0.452313708669173,0.541498560161695
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I",-0.0146374423822857,0.651945060138798,0.725105515755048
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.",-0.0583934659337106,0.0717232558893537,0.113011885641639
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.781..aspartate.superpathway",-0.0187796562542384,0.562773656362679,0.645167911953214
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.",0.00116957709328095,0.971251011176621,0.9794755742002
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5138..unsaturated..even.numbered.fatty.acid..beta..oxidation",-0.0436223151852852,0.178684515870827,0.24946828317235
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Escherichia.s__Escherichia_coli",-0.043991234967942,0.175035311993577,0.245175821487998
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate",-0.0440896531769805,0.174071247553386,0.244112383719714
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5022..4.aminobutanoate.degradation.V",-0.0352191678566842,0.277665375969494,0.361717367236731
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",-0.0536081310893257,0.0983171128468173,0.149236597232744
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I",-0.0543105011941435,0.093981768843578,0.143432599891016
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7254..TCA.cycle.VII..acetate.producers.",-0.0420655163361546,0.194707186569725,0.2685052332163
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00107711688134854,0.97352287629292,0.980898049598169
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5675..nitrate.reduction.V..assimilatory..unclassified",-0.028487070828123,0.379955852212707,0.469495156867471
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5367..petroselinate.biosynthesis",-0.057170627748729,0.0778843671038483,0.121459350650395
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.",0.0366498373348726,0.258600059688912,0.340680477737812
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6549..L.glutamine.biosynthesis.III",-0.0380936807079287,0.240297560371584,0.320367443296307
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",-0.0532598359269926,0.100525325919923,0.152144859505517
