"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_sp_CAG_786","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Eubacterium.s__Eubacterium_sp_CAG_786","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_sp_CAG_303","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Roseburia.s__Roseburia_sp_CAG_303","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Lachnoclostridium_sp_An138","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Lachnoclostridium.s__Lachnoclostridium_sp_An138","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_sp_CAG_403","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Ruminococcus.s__Ruminococcus_sp_CAG_403","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_534","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_534","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_CAG_1185","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Prevotella.s__Prevotella_sp_CAG_1185","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Helicobacter.s__Helicobacter_pullorum","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Helicobacter.s__Helicobacter_pullorum","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Citrobacter.s__Citrobacter_sp_MGH106","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Citrobacter.s__Citrobacter_sp_MGH106","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Prevotella.s__Prevotella_sp_P3_122","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Prevotella.s__Prevotella_sp_P3_122","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Propionibacterium.s__Propionibacterium_freudenreichii","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Propionibacterium.s__Propionibacterium_freudenreichii","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_downei","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Streptococcus.s__Streptococcus_downei","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_celatum","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Clostridium.s__Clostridium_celatum","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_lutetiensis","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Streptococcus.s__Streptococcus_lutetiensis","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Monoglobus.s__Monoglobus_pectinilyticus","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Monoglobus.s__Monoglobus_pectinilyticus","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_criceti","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Veillonella.s__Veillonella_criceti","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Gemmiger.s__Gemmiger_sp_An87","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Gemmiger.s__Gemmiger_sp_An87","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Methanomassiliicoccus.s__Candidatus_Methanomassiliicoccus_intestinalis","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Methanomassiliicoccus.s__Candidatus_Methanomassiliicoccus_intestinalis","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Harryflintia.s__Harryflintia_acetispora","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Harryflintia.s__Harryflintia_acetispora","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Subdoligranulum.s__Subdoligranulum_variabile","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Subdoligranulum.s__Subdoligranulum_variabile","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Barnesiella.s__Barnesiella_sp_An55","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Barnesiella.s__Barnesiella_sp_An55","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_sp_CAG_624","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Ruminococcus.s__Ruminococcus_sp_CAG_624","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Barnesiella.s__Barnesiella_viscericola","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Barnesiella.s__Barnesiella_viscericola","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Lachnoclostridium.s__Lachnoclostridium_sp_An14","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_sp_chh4_2","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Clostridium.s__Clostridium_sp_chh4_2","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Methanosphaera.s__Methanosphaera_stadtmanae","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Methanosphaera.s__Methanosphaera_stadtmanae","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_sp_An66","PWY-7111: pyruvate fermentation to isobutanol (engineered)","g__Alistipes.s__Alistipes_sp_An66","Carbohydrate metabolism","T2D_enriched",0.0551952428044163,0.00102011984005279,0.165108223652642
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Parabacteroides.s__Parabacteroides_distasonis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Parabacteroides.s__Parabacteroides_distasonis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_cellulosilyticus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_cellulosilyticus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_fragilis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_fragilis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_fragilis_CAG_47","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_salyersiae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_salyersiae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Parabacteroides.s__Parabacteroides_johnsonii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Parabacteroides.s__Parabacteroides_johnsonii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_coli","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Escherichia.s__Escherichia_coli","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_longum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_longum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_bifidum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_bifidum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_parasanguinis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_parasanguinis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_vulgatus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_vulgatus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_uniformis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_uniformis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_uniformis_CAG_3","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_massiliensis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_massiliensis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_vulgatus_CAG_6","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_caccae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_caccae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_thetaiotaomicron","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_thetaiotaomicron","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_dorei","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_dorei","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_clarus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_clarus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Barnesiella.s__Barnesiella_intestinihominis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Barnesiella.s__Barnesiella_intestinihominis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Akkermansia.s__Akkermansia_muciniphila","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Akkermansia.s__Akkermansia_muciniphila","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Gemmiger.s__Gemmiger_formicilis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Gemmiger.s__Gemmiger_formicilis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_xylanisolvens","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_xylanisolvens","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_adolescentis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_adolescentis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_indistinctus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_indistinctus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Blautia.s__Ruminococcus_torques","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Blautia.s__Ruminococcus_torques","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_ovatus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_ovatus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_sp_CAG_144","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_sp_CAG_144","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Coprobacter.s__Coprobacter_secundus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Coprobacter.s__Coprobacter_secundus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Kluyvera.s__Kluyvera_ascorbata","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Kluyvera.s__Kluyvera_ascorbata","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_nordii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_nordii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_pneumoniae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_pneumoniae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_copri_CAG_164","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_copri_CAG_164","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_CAG_755","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_CAG_755","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Parabacteroides.s__Parabacteroides_merdae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Parabacteroides.s__Parabacteroides_merdae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_putredinis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_putredinis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_finegoldii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_finegoldii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_putredinis_CAG_67","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_putredinis_CAG_67","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_eggerthii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_eggerthii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_oxytoca","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_oxytoca","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Citrobacter.s__Citrobacter_braakii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Citrobacter.s__Citrobacter_braakii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Catenibacterium.s__Catenibacterium_mitsuokai","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Catenibacterium.s__Catenibacterium_mitsuokai","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Roseburia.s__Roseburia_hominis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Roseburia.s__Roseburia_hominis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Eisenbergiella.s__Eisenbergiella_tayi","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Eisenbergiella.s__Eisenbergiella_tayi","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_salivarius_CAG_79","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_salivarius_CAG_79","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Hafnia.s__Hafnia_alvei","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Hafnia.s__Hafnia_alvei","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_salivarius","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_salivarius","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_885","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_885","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_copri","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_copri","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_angulatum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_angulatum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_coprophilus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_coprophilus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_coprophilus_CAG_333","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_coprophilus_CAG_333","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Paraprevotella.s__Paraprevotella_xylaniphila","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Paraprevotella.s__Paraprevotella_xylaniphila","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_thermophilus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_thermophilus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Dorea.s__Dorea_longicatena_CAG_42","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Dorea.s__Dorea_longicatena_CAG_42","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_buccae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_buccae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_catenulatum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_catenulatum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Haemophilus.s__Haemophilus_parainfluenzae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Haemophilus.s__Haemophilus_parainfluenzae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
